pedido_id,sequencia,data_pagamento,meio_pagamento,tipo_evento,status,valor,parcelas,pagamento_origem_id,devolucao_id
1765,1,2023-08-29T15:00:00+00,PIX,COBRANCA,APROVADO,2203.64,1,,
1766,1,2023-09-18T15:00:00+00,PIX,COBRANCA,APROVADO,670.52,1,,
1767,1,2023-10-07T15:00:00+00,PIX,COBRANCA,APROVADO,1883.76,1,,
1768,1,2023-11-24T15:00:00+00,PIX,COBRANCA,APROVADO,1997.16,1,,
1769,1,2023-11-13T15:00:00+00,PIX,COBRANCA,APROVADO,1291.22,1,,
1770,1,2023-12-02T15:00:00+00,PIX,COBRANCA,APROVADO,2596.94,1,,
1771,1,2023-01-19T15:00:00+00,PIX,COBRANCA,APROVADO,1469.04,1,,
1772,1,2023-02-08T15:00:00+00,PIX,COBRANCA,APROVADO,1849.76,1,,
1773,1,2023-03-25T15:00:00+00,PIX,COBRANCA,APROVADO,3278.78,1,,
1774,1,2023-04-14T15:00:00+00,PIX,COBRANCA,APROVADO,1003.94,1,,
1775,1,2023-05-03T15:00:00+00,PIX,COBRANCA,APROVADO,1561.64,1,,
1776,1,2023-06-20T15:00:00+00,PIX,COBRANCA,APROVADO,2369.80,1,,
1777,1,2023-07-09T15:00:00+00,PIX,COBRANCA,APROVADO,973.38,1,,
1778,1,2023-08-26T15:00:00+00,PIX,COBRANCA,APROVADO,2114.70,1,,
1779,1,2023-09-15T15:00:00+00,PIX,COBRANCA,APROVADO,1523.84,1,,
1780,1,2023-10-04T15:00:00+00,PIX,COBRANCA,APROVADO,1477.12,1,,
1781,1,2023-11-21T15:00:00+00,PIX,COBRANCA,APROVADO,1667.66,1,,
1782,1,2023-11-10T15:00:00+00,PIX,COBRANCA,APROVADO,434.02,1,,
1783,1,2023-12-27T15:00:00+00,PIX,COBRANCA,APROVADO,1287.64,1,,
1784,1,2023-01-16T15:00:00+00,PIX,COBRANCA,APROVADO,1668.36,1,,
1785,1,2023-02-05T15:00:00+00,PIX,COBRANCA,APROVADO,808.98,1,,
1786,1,2023-03-22T15:00:00+00,PIX,COBRANCA,APROVADO,1785.90,1,,
1787,1,2023-04-11T15:00:00+00,PIX,COBRANCA,APROVADO,504.56,1,,
1788,1,2023-05-28T15:00:00+00,PIX,COBRANCA,APROVADO,625.21,1,,
1789,1,2023-06-17T15:00:00+00,PIX,COBRANCA,APROVADO,1272.28,1,,
1790,1,2023-07-06T15:00:00+00,PIX,COBRANCA,APROVADO,419.77,1,,
1791,1,2023-08-23T15:00:00+00,PIX,COBRANCA,APROVADO,975.01,1,,
1792,1,2023-09-12T15:00:00+00,PIX,COBRANCA,APROVADO,983.50,1,,
1793,1,2023-10-29T15:00:00+00,PIX,COBRANCA,APROVADO,625.85,1,,
1794,1,2023-11-18T15:00:00+00,PIX,COBRANCA,APROVADO,1428.31,1,,
1795,1,2023-11-07T15:00:00+00,PIX,COBRANCA,APROVADO,725.21,1,,
1796,1,2023-12-24T15:00:00+00,PIX,COBRANCA,APROVADO,996.58,1,,
1797,1,2023-01-13T15:00:00+00,PIX,COBRANCA,APROVADO,1883.38,1,,
1798,1,2023-02-02T15:00:00+00,PIX,COBRANCA,APROVADO,527.80,1,,
1799,1,2023-03-19T15:00:00+00,PIX,COBRANCA,APROVADO,1473.25,1,,
1800,1,2023-04-08T15:00:00+00,PIX,COBRANCA,APROVADO,1302.34,1,,
1801,1,2023-05-25T15:00:00+00,PIX,COBRANCA,APROVADO,1093.94,1,,
1802,1,2023-06-14T15:00:00+00,PIX,COBRANCA,APROVADO,2202.38,1,,
1803,1,2023-07-03T15:00:00+00,PIX,COBRANCA,APROVADO,1227.92,1,,
1804,1,2023-08-20T15:00:00+00,PIX,COBRANCA,APROVADO,1586.72,1,,
1805,1,2023-09-09T15:00:00+00,PIX,COBRANCA,APROVADO,2818.46,1,,
1806,1,2023-10-26T15:00:00+00,PIX,COBRANCA,APROVADO,872.42,1,,
1807,1,2023-11-15T15:00:00+00,PIX,COBRANCA,APROVADO,2153.48,1,,
1808,1,2023-11-04T15:00:00+00,PIX,COBRANCA,APROVADO,2172.52,1,,
1809,1,2023-12-21T15:00:00+00,PIX,COBRANCA,APROVADO,1389.86,1,,
1810,1,2023-01-10T15:00:00+00,PIX,COBRANCA,APROVADO,2794.22,1,,
1811,1,2023-02-27T15:00:00+00,PIX,COBRANCA,APROVADO,1589.60,1,,
1812,1,2023-03-16T15:00:00+00,PIX,COBRANCA,APROVADO,1981.28,1,,
1813,1,2023-04-05T15:00:00+00,PIX,COBRANCA,APROVADO,2281.42,1,,
1814,1,2023-05-22T15:00:00+00,PIX,COBRANCA,APROVADO,609.38,1,,
1815,1,2023-06-11T15:00:00+00,PIX,COBRANCA,APROVADO,1726.04,1,,
1816,1,2023-07-28T15:00:00+00,PIX,COBRANCA,APROVADO,2545.16,1,,
1817,1,2023-08-17T15:00:00+00,PIX,COBRANCA,APROVADO,1072.02,1,,
1818,1,2023-09-06T15:00:00+00,PIX,COBRANCA,APROVADO,1391.34,1,,
1819,1,2023-10-23T15:00:00+00,PIX,COBRANCA,APROVADO,1490.96,1,,
1820,1,2023-11-12T15:00:00+00,PIX,COBRANCA,APROVADO,994.88,1,,
1821,1,2023-11-29T15:00:00+00,PIX,COBRANCA,APROVADO,1744.85,1,,
1822,1,2023-12-18T15:00:00+00,PIX,COBRANCA,APROVADO,429.18,1,,
1823,1,2023-01-07T15:00:00+00,PIX,COBRANCA,APROVADO,1178.10,1,,
1824,1,2023-02-24T15:00:00+00,PIX,COBRANCA,APROVADO,701.54,1,,
1825,1,2023-03-13T15:00:00+00,PIX,COBRANCA,APROVADO,524.23,1,,
1826,1,2023-04-02T15:00:00+00,PIX,COBRANCA,APROVADO,1015.25,1,,
1827,1,2023-05-19T15:00:00+00,PIX,COBRANCA,APROVADO,513.31,1,,
1828,1,2023-06-08T15:00:00+00,PIX,COBRANCA,APROVADO,729.35,1,,
1829,1,2023-07-25T15:00:00+00,PIX,COBRANCA,APROVADO,1478.31,1,,
1830,1,2023-08-14T15:00:00+00,PIX,COBRANCA,APROVADO,476.23,1,,
1831,1,2023-09-03T15:00:00+00,PIX,COBRANCA,APROVADO,1113.62,1,,
1832,1,2023-10-20T15:00:00+00,PIX,COBRANCA,APROVADO,1134.18,1,,
1833,1,2023-11-09T15:00:00+00,PIX,COBRANCA,APROVADO,703.68,1,,
1834,1,2023-11-26T15:00:00+00,PIX,COBRANCA,APROVADO,1807.82,1,,
1835,1,2023-12-15T15:00:00+00,PIX,COBRANCA,APROVADO,986.80,1,,
1836,1,2023-01-04T15:00:00+00,PIX,COBRANCA,APROVADO,1323.68,1,,
1837,1,2023-02-21T15:00:00+00,PIX,COBRANCA,APROVADO,2358.14,1,,
1838,1,2023-03-10T15:00:00+00,PIX,COBRANCA,APROVADO,740.90,1,,
1839,1,2023-04-27T15:00:00+00,PIX,COBRANCA,APROVADO,1824.68,1,,
1840,1,2023-05-16T15:00:00+00,PIX,COBRANCA,APROVADO,1821.80,1,,
1841,1,2023-06-05T15:00:00+00,PIX,COBRANCA,APROVADO,1192.58,1,,
1842,1,2023-07-22T15:00:00+00,PIX,COBRANCA,APROVADO,2399.66,1,,
1843,1,2023-08-11T15:00:00+00,PIX,COBRANCA,APROVADO,1348.48,1,,
1844,1,2023-09-28T15:00:00+00,PIX,COBRANCA,APROVADO,1718.24,1,,
1845,1,2023-10-17T15:00:00+00,PIX,COBRANCA,APROVADO,3048.62,1,,
1846,1,2023-11-06T15:00:00+00,PIX,COBRANCA,APROVADO,938.18,1,,
1847,1,2023-11-23T15:00:00+00,PIX,COBRANCA,APROVADO,2317.88,1,,
1848,1,2023-12-12T15:00:00+00,PIX,COBRANCA,APROVADO,2347.88,1,,
1849,1,2023-01-29T15:00:00+00,PIX,COBRANCA,APROVADO,1488.50,1,,
1850,1,2023-02-18T15:00:00+00,PIX,COBRANCA,APROVADO,1917.42,1,,
1851,1,2023-03-07T15:00:00+00,PIX,COBRANCA,APROVADO,1403.28,1,,
1852,1,2023-04-24T15:00:00+00,PIX,COBRANCA,APROVADO,1345.60,1,,
1853,1,2023-05-13T15:00:00+00,PIX,COBRANCA,APROVADO,2511.58,1,,
1854,1,2023-06-02T15:00:00+00,PIX,COBRANCA,APROVADO,653.03,1,,
1855,1,2023-07-19T15:00:00+00,PIX,COBRANCA,APROVADO,1517.06,1,,
1856,1,2023-08-08T15:00:00+00,PIX,COBRANCA,APROVADO,1325.70,1,,
1857,1,2023-09-25T15:00:00+00,PIX,COBRANCA,APROVADO,595.83,1,,
1858,1,2023-10-14T15:00:00+00,PIX,COBRANCA,APROVADO,1293.71,1,,
1859,1,2023-11-03T15:00:00+00,PIX,COBRANCA,APROVADO,1515.42,1,,
1860,1,2023-11-20T15:00:00+00,PIX,COBRANCA,APROVADO,949.01,1,,
1861,1,2023-12-09T15:00:00+00,PIX,COBRANCA,APROVADO,1006.51,1,,
1862,1,2023-01-26T15:00:00+00,PIX,COBRANCA,APROVADO,372.77,1,,
1863,1,2023-02-15T15:00:00+00,PIX,COBRANCA,APROVADO,786.87,1,,
1864,1,2023-03-04T15:00:00+00,PIX,COBRANCA,APROVADO,862.68,1,,
1865,1,2023-04-21T15:00:00+00,PIX,COBRANCA,APROVADO,608.11,1,,
1866,1,2023-05-10T15:00:00+00,PIX,COBRANCA,APROVADO,1181.73,1,,
1867,1,2023-06-27T15:00:00+00,PIX,COBRANCA,APROVADO,633.68,1,,
1868,1,2023-07-16T15:00:00+00,PIX,COBRANCA,APROVADO,1060.64,1,,
1869,1,2023-08-05T15:00:00+00,PIX,COBRANCA,APROVADO,1897.82,1,,
1870,1,2023-09-22T15:00:00+00,PIX,COBRANCA,APROVADO,609.38,1,,
1871,1,2023-10-11T15:00:00+00,PIX,COBRANCA,APROVADO,1495.88,1,,
1872,1,2023-11-28T15:00:00+00,PIX,COBRANCA,APROVADO,1471.08,1,,
1873,1,2023-11-17T15:00:00+00,PIX,COBRANCA,APROVADO,995.30,1,,
1874,1,2023-12-06T15:00:00+00,PIX,COBRANCA,APROVADO,2005.10,1,,
1875,1,2023-01-23T15:00:00+00,PIX,COBRANCA,APROVADO,1107.36,1,,
1876,1,2023-02-12T15:00:00+00,PIX,COBRANCA,APROVADO,1455.20,1,,
1877,1,2023-03-29T15:00:00+00,PIX,COBRANCA,APROVADO,2588.30,1,,
1878,1,2023-04-18T15:00:00+00,PIX,COBRANCA,APROVADO,806.66,1,,
1879,1,2023-05-07T15:00:00+00,PIX,COBRANCA,APROVADO,1989.08,1,,
1880,1,2023-06-24T15:00:00+00,PIX,COBRANCA,APROVADO,1997.16,1,,
1881,1,2023-07-13T15:00:00+00,PIX,COBRANCA,APROVADO,1291.22,1,,
1882,1,2023-08-02T15:00:00+00,PIX,COBRANCA,APROVADO,2596.94,1,,
1883,1,2023-09-19T15:00:00+00,PIX,COBRANCA,APROVADO,1469.04,1,,
1884,1,2023-10-08T15:00:00+00,PIX,COBRANCA,APROVADO,1849.76,1,,
1885,1,2023-11-25T15:00:00+00,PIX,COBRANCA,APROVADO,3278.78,1,,
1886,1,2023-11-14T15:00:00+00,PIX,COBRANCA,APROVADO,1003.94,1,,
1887,1,2023-12-03T15:00:00+00,PIX,COBRANCA,APROVADO,1561.64,1,,
1888,1,2023-01-20T15:00:00+00,PIX,COBRANCA,APROVADO,1946.52,1,,
1889,1,2023-02-09T15:00:00+00,PIX,COBRANCA,APROVADO,884.11,1,,
1890,1,2023-03-26T15:00:00+00,PIX,COBRANCA,APROVADO,1688.13,1,,
1891,1,2023-04-15T15:00:00+00,PIX,COBRANCA,APROVADO,1354.35,1,,
1892,1,2023-05-04T15:00:00+00,PIX,COBRANCA,APROVADO,1295.70,1,,
1893,1,2023-06-21T15:00:00+00,PIX,COBRANCA,APROVADO,1363.30,1,,
1894,1,2023-07-10T15:00:00+00,PIX,COBRANCA,APROVADO,391.25,1,,
1895,1,2023-08-27T15:00:00+00,PIX,COBRANCA,APROVADO,1080.30,1,,
1896,1,2023-09-16T15:00:00+00,PIX,COBRANCA,APROVADO,1477.97,1,,
1897,1,2023-10-05T15:00:00+00,PIX,COBRANCA,APROVADO,683.01,1,,
1898,1,2023-11-22T15:00:00+00,PIX,COBRANCA,APROVADO,1450.47,1,,
1899,1,2023-11-11T15:00:00+00,PIX,COBRANCA,APROVADO,461.02,1,,
1900,1,2023-12-28T15:00:00+00,PIX,COBRANCA,APROVADO,713.20,1,,
1901,1,2023-01-17T15:00:00+00,PIX,COBRANCA,APROVADO,1437.50,1,,
1902,1,2023-02-06T15:00:00+00,PIX,COBRANCA,APROVADO,477.86,1,,
1903,1,2023-03-23T15:00:00+00,PIX,COBRANCA,APROVADO,1167.08,1,,
1904,1,2023-04-12T15:00:00+00,PIX,COBRANCA,APROVADO,1120.36,1,,
1905,1,2023-05-29T15:00:00+00,PIX,COBRANCA,APROVADO,798.02,1,,
1906,1,2023-06-18T15:00:00+00,PIX,COBRANCA,APROVADO,1610.54,1,,
1907,1,2023-07-07T15:00:00+00,PIX,COBRANCA,APROVADO,866.24,1,,
1908,1,2023-08-24T15:00:00+00,PIX,COBRANCA,APROVADO,1192.16,1,,
1909,1,2023-09-13T15:00:00+00,PIX,COBRANCA,APROVADO,2127.98,1,,
1910,1,2023-10-02T15:00:00+00,PIX,COBRANCA,APROVADO,675.14,1,,
1911,1,2023-11-19T15:00:00+00,PIX,COBRANCA,APROVADO,1660.28,1,,
1912,1,2023-11-08T15:00:00+00,PIX,COBRANCA,APROVADO,1646.44,1,,
1913,1,2023-12-25T15:00:00+00,PIX,COBRANCA,APROVADO,1093.94,1,,
1914,1,2023-01-14T15:00:00+00,PIX,COBRANCA,APROVADO,2202.38,1,,
1915,1,2023-02-03T15:00:00+00,PIX,COBRANCA,APROVADO,1227.92,1,,
1916,1,2023-03-20T15:00:00+00,PIX,COBRANCA,APROVADO,1586.72,1,,
1917,1,2023-04-09T15:00:00+00,PIX,COBRANCA,APROVADO,2818.46,1,,
1918,1,2023-05-26T15:00:00+00,PIX,COBRANCA,APROVADO,872.42,1,,
1919,1,2023-06-15T15:00:00+00,PIX,COBRANCA,APROVADO,2153.48,1,,
1920,1,2023-07-04T15:00:00+00,PIX,COBRANCA,APROVADO,2172.52,1,,
1921,1,2023-08-21T15:00:00+00,PIX,COBRANCA,APROVADO,1186.47,1,,
1922,1,2023-09-10T15:00:00+00,PIX,COBRANCA,APROVADO,2465.24,1,,
1923,1,2023-10-27T15:00:00+00,PIX,COBRANCA,APROVADO,1309.46,1,,
1924,1,2023-11-16T15:00:00+00,PIX,COBRANCA,APROVADO,1759.17,1,,
1925,1,2023-11-05T15:00:00+00,PIX,COBRANCA,APROVADO,1811.26,1,,
1926,1,2023-12-22T15:00:00+00,PIX,COBRANCA,APROVADO,521.46,1,,
1927,1,2023-01-11T15:00:00+00,PIX,COBRANCA,APROVADO,1508.40,1,,
1928,1,2023-02-28T15:00:00+00,PIX,COBRANCA,APROVADO,2090.14,1,,
1929,1,2023-03-17T15:00:00+00,PIX,COBRANCA,APROVADO,971.75,1,,
1930,1,2023-04-06T15:00:00+00,PIX,COBRANCA,APROVADO,1163.69,1,,
1931,1,2023-05-23T15:00:00+00,PIX,COBRANCA,APROVADO,1329.66,1,,
1932,1,2023-06-12T15:00:00+00,PIX,COBRANCA,APROVADO,828.31,1,,
1933,1,2023-07-29T15:00:00+00,PIX,COBRANCA,APROVADO,1546.30,1,,
1934,1,2023-08-18T15:00:00+00,PIX,COBRANCA,APROVADO,499.78,1,,
1935,1,2023-09-07T15:00:00+00,PIX,COBRANCA,APROVADO,1452.04,1,,
1936,1,2023-10-24T15:00:00+00,PIX,COBRANCA,APROVADO,769.64,1,,
1937,1,2023-11-13T15:00:00+00,PIX,COBRANCA,APROVADO,600.74,1,,
1938,1,2023-11-02T15:00:00+00,PIX,COBRANCA,APROVADO,1215.98,1,,
1939,1,2023-12-19T15:00:00+00,PIX,COBRANCA,APROVADO,625.12,1,,
1940,1,2023-01-08T15:00:00+00,PIX,COBRANCA,APROVADO,929.12,1,,
1941,1,2023-02-25T15:00:00+00,PIX,COBRANCA,APROVADO,1667.66,1,,
1942,1,2023-03-14T15:00:00+00,PIX,COBRANCA,APROVADO,543.62,1,,
1943,1,2023-04-03T15:00:00+00,PIX,COBRANCA,APROVADO,1331.48,1,,
1944,1,2023-05-20T15:00:00+00,PIX,COBRANCA,APROVADO,1295.72,1,,
1945,1,2023-06-09T15:00:00+00,PIX,COBRANCA,APROVADO,896.66,1,,
1946,1,2023-07-26T15:00:00+00,PIX,COBRANCA,APROVADO,1807.82,1,,
1947,1,2023-08-15T15:00:00+00,PIX,COBRANCA,APROVADO,986.80,1,,
1948,1,2023-09-04T15:00:00+00,PIX,COBRANCA,APROVADO,1323.68,1,,
1949,1,2023-10-21T15:00:00+00,PIX,COBRANCA,APROVADO,2358.14,1,,
1950,1,2023-11-10T15:00:00+00,PIX,COBRANCA,APROVADO,740.90,1,,
1951,1,2023-11-27T15:00:00+00,PIX,COBRANCA,APROVADO,1824.68,1,,
1952,1,2023-12-16T15:00:00+00,PIX,COBRANCA,APROVADO,1821.80,1,,
1953,1,2023-01-05T15:00:00+00,PIX,COBRANCA,APROVADO,1192.58,1,,
1954,1,2023-02-22T15:00:00+00,PIX,COBRANCA,APROVADO,2238.73,1,,
1955,1,2023-03-11T15:00:00+00,PIX,COBRANCA,APROVADO,1121.93,1,,
1956,1,2023-04-28T15:00:00+00,PIX,COBRANCA,APROVADO,1439.35,1,,
1957,1,2023-05-17T15:00:00+00,PIX,COBRANCA,APROVADO,2687.81,1,,
1958,1,2023-06-06T15:00:00+00,PIX,COBRANCA,APROVADO,733.84,1,,
1959,1,2023-07-23T15:00:00+00,PIX,COBRANCA,APROVADO,2060.77,1,,
1960,1,2023-08-12T15:00:00+00,PIX,COBRANCA,APROVADO,1845.82,1,,
1961,1,2023-09-29T15:00:00+00,PIX,COBRANCA,APROVADO,1244.35,1,,
1962,1,2023-10-18T15:00:00+00,PIX,COBRANCA,APROVADO,1671.19,1,,
1963,1,2023-11-07T15:00:00+00,PIX,COBRANCA,APROVADO,1179.06,1,,
1964,1,2023-11-24T15:00:00+00,PIX,COBRANCA,APROVADO,1224.29,1,,
1965,1,2023-12-13T15:00:00+00,PIX,COBRANCA,APROVADO,2004.70,1,,
1966,1,2023-01-02T15:00:00+00,PIX,COBRANCA,APROVADO,576.27,1,,
1967,1,2023-02-19T15:00:00+00,PIX,COBRANCA,APROVADO,1730.32,1,,
1968,1,2023-03-08T15:00:00+00,PIX,COBRANCA,APROVADO,1493.00,1,,
1969,1,2023-04-25T15:00:00+00,PIX,COBRANCA,APROVADO,710.34,1,,
1970,1,2023-05-14T15:00:00+00,PIX,COBRANCA,APROVADO,1588.62,1,,
1971,1,2023-06-03T15:00:00+00,PIX,COBRANCA,APROVADO,1611.52,1,,
1972,1,2023-07-20T15:00:00+00,PIX,COBRANCA,APROVADO,1126.40,1,,
1973,1,2023-08-09T15:00:00+00,PIX,COBRANCA,APROVADO,1207.34,1,,
1974,1,2023-09-26T15:00:00+00,PIX,COBRANCA,APROVADO,412.10,1,,
1975,1,2023-10-15T15:00:00+00,PIX,COBRANCA,APROVADO,1002.68,1,,
1976,1,2023-11-04T15:00:00+00,PIX,COBRANCA,APROVADO,945.00,1,,
1977,1,2023-11-21T15:00:00+00,PIX,COBRANCA,APROVADO,699.38,1,,
1978,1,2023-12-10T15:00:00+00,PIX,COBRANCA,APROVADO,1413.26,1,,
1979,1,2023-01-27T15:00:00+00,PIX,COBRANCA,APROVADO,745.68,1,,
1980,1,2023-02-16T15:00:00+00,PIX,COBRANCA,APROVADO,1060.64,1,,
1981,1,2023-03-05T15:00:00+00,PIX,COBRANCA,APROVADO,1897.82,1,,
1982,1,2023-04-22T15:00:00+00,PIX,COBRANCA,APROVADO,609.38,1,,
1983,1,2023-05-11T15:00:00+00,PIX,COBRANCA,APROVADO,1495.88,1,,
1984,1,2023-06-28T15:00:00+00,PIX,COBRANCA,APROVADO,1471.08,1,,
1985,1,2023-07-17T15:00:00+00,PIX,COBRANCA,APROVADO,995.30,1,,
1986,1,2023-08-06T15:00:00+00,PIX,COBRANCA,APROVADO,2005.10,1,,
1987,1,2023-09-23T15:00:00+00,PIX,COBRANCA,APROVADO,1107.36,1,,
1988,1,2023-10-12T15:00:00+00,PIX,COBRANCA,APROVADO,1145.81,1,,
1989,1,2023-11-29T15:00:00+00,PIX,COBRANCA,APROVADO,2302.52,1,,
1990,1,2023-11-18T15:00:00+00,PIX,COBRANCA,APROVADO,701.99,1,,
1991,1,2023-12-07T15:00:00+00,PIX,COBRANCA,APROVADO,1668.23,1,,
1992,1,2023-01-24T15:00:00+00,PIX,COBRANCA,APROVADO,1737.00,1,,
1993,1,2023-02-13T15:00:00+00,PIX,COBRANCA,APROVADO,1014.93,1,,
1994,1,2023-03-02T15:00:00+00,PIX,COBRANCA,APROVADO,2310.59,1,,
1995,1,2023-04-19T15:00:00+00,PIX,COBRANCA,APROVADO,1221.15,1,,
1996,1,2023-05-08T15:00:00+00,PIX,COBRANCA,APROVADO,1550.06,1,,
1997,1,2023-06-25T15:00:00+00,PIX,COBRANCA,APROVADO,2888.96,1,,
1998,1,2023-07-14T15:00:00+00,PIX,COBRANCA,APROVADO,785.36,1,,
1999,1,2023-08-03T15:00:00+00,PIX,COBRANCA,APROVADO,1425.05,1,,
2000,1,2023-09-20T15:00:00+00,PIX,COBRANCA,APROVADO,1839.38,1,,
2001,1,2023-10-09T15:00:00+00,PIX,COBRANCA,APROVADO,486.69,1,,
2001,2,2023-10-10T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,486.69,2,,
2002,1,2023-11-26T15:00:00+00,PIX,COBRANCA,APROVADO,1057.35,1,,
2002,2,2023-11-27T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,1057.35,2,,
2003,1,2023-11-15T15:00:00+00,PIX,COBRANCA,APROVADO,761.92,1,,
2003,2,2023-11-16T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,761.92,2,,
2004,1,2023-12-04T15:00:00+00,PIX,COBRANCA,APROVADO,738.56,1,,
2004,2,2023-12-05T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,738.56,2,,
2005,1,2023-01-21T15:00:00+00,PIX,COBRANCA,APROVADO,833.83,1,,
2005,2,2023-01-22T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,833.83,2,,
2006,1,2023-02-10T15:00:00+00,PIX,COBRANCA,APROVADO,217.01,1,,
2006,2,2023-02-11T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,217.01,2,,
2007,1,2023-03-27T15:00:00+00,PIX,COBRANCA,APROVADO,643.82,1,,
2007,2,2023-03-28T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,643.82,2,,
2008,1,2023-04-16T15:00:00+00,PIX,COBRANCA,APROVADO,834.18,1,,
2008,2,2023-04-17T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,834.18,2,,
2009,1,2023-05-05T15:00:00+00,PIX,COBRANCA,APROVADO,404.49,1,,
2009,2,2023-05-06T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,404.49,2,,
2010,1,2023-06-22T15:00:00+00,PIX,COBRANCA,APROVADO,892.95,1,,
2010,2,2023-06-23T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,892.95,2,,
2011,1,2023-07-11T15:00:00+00,PIX,COBRANCA,APROVADO,252.28,1,,
2011,2,2023-07-12T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,252.28,2,,
2012,1,2023-08-28T15:00:00+00,PIX,COBRANCA,APROVADO,398.80,1,,
2012,2,2023-08-29T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,398.80,2,,
2013,1,2023-09-17T15:00:00+00,PIX,COBRANCA,APROVADO,718.75,1,,
2013,2,2023-09-18T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,718.75,2,,
2014,1,2023-10-06T15:00:00+00,PIX,COBRANCA,APROVADO,238.93,1,,
2014,2,2023-10-07T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,238.93,2,,
2015,1,2023-11-23T15:00:00+00,PIX,COBRANCA,APROVADO,583.54,1,,
2015,2,2023-11-24T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,583.54,2,,
2016,1,2023-11-12T15:00:00+00,PIX,COBRANCA,APROVADO,560.18,1,,
2016,2,2023-11-13T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,560.18,2,,
2017,1,2023-12-29T15:00:00+00,PIX,COBRANCA,APROVADO,399.01,1,,
2017,2,2023-12-30T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,399.01,2,,
2018,1,2023-01-18T15:00:00+00,PIX,COBRANCA,APROVADO,805.27,1,,
2018,2,2023-01-19T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,805.27,2,,
2019,1,2023-02-07T15:00:00+00,PIX,COBRANCA,APROVADO,433.12,1,,
2019,2,2023-02-08T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,433.12,2,,
2020,1,2023-03-24T15:00:00+00,PIX,COBRANCA,APROVADO,596.08,1,,
2020,2,2023-03-25T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,596.08,2,,
2021,1,2023-04-13T15:00:00+00,PIX,COBRANCA,APROVADO,914.89,1,,
2021,2,2023-04-14T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,914.90,2,,
2022,1,2023-05-02T15:00:00+00,PIX,COBRANCA,APROVADO,303.64,1,,
2022,2,2023-05-03T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,303.64,2,,
2023,1,2023-06-19T15:00:00+00,PIX,COBRANCA,APROVADO,654.27,1,,
2023,2,2023-06-20T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,654.27,2,,
2024,1,2023-07-08T15:00:00+00,PIX,COBRANCA,APROVADO,753.55,1,,
2024,2,2023-07-09T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,753.55,2,,
2025,1,2023-08-25T15:00:00+00,PIX,COBRANCA,APROVADO,471.72,1,,
2025,2,2023-08-26T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,471.73,2,,
2026,1,2023-09-14T15:00:00+00,PIX,COBRANCA,APROVADO,924.10,1,,
2026,2,2023-09-15T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,924.11,2,,
2027,1,2023-10-03T15:00:00+00,PIX,COBRANCA,APROVADO,496.40,1,,
2027,2,2023-10-04T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,496.41,2,,
2028,1,2023-11-20T15:00:00+00,PIX,COBRANCA,APROVADO,624.97,1,,
2028,2,2023-11-21T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,624.98,2,,
2029,1,2023-11-09T15:00:00+00,PIX,COBRANCA,APROVADO,1254.27,1,,
2029,2,2023-11-10T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,1254.28,2,,
2030,1,2023-12-26T15:00:00+00,PIX,COBRANCA,APROVADO,379.22,1,,
2030,2,2023-12-27T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,379.23,2,,
2031,1,2023-01-15T15:00:00+00,PIX,COBRANCA,APROVADO,903.42,1,,
2031,2,2023-01-16T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,903.42,2,,
2032,1,2023-02-04T15:00:00+00,PIX,COBRANCA,APROVADO,943.84,1,,
2032,2,2023-02-05T15:00:00+00,CARTAO_CREDITO,COBRANCA,APROVADO,943.84,2,,
